Area,Date,Country,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Curfew,Primary Schools Closed,Secondary Schools Closed,Universities Away
Lazio,13/11/2020,Italy,2925,34,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,14/11/2020,Italy,2997,39,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,15/11/2020,Italy,2612,21,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,16/11/2020,Italy,2407,34,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,17/11/2020,Italy,2538,59,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,18/11/2020,Italy,2866,80,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,19/11/2020,Italy,2697,61,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,20/11/2020,Italy,2667,41,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,21/11/2020,Italy,2658,37,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,22/11/2020,Italy,2533,20,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,23/11/2020,Italy,2341,48,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,24/11/2020,Italy,2509,62,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,25/11/2020,Italy,2102,58,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,26/11/2020,Italy,2260,69,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,27/11/2020,Italy,2276,69,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,28/11/2020,Italy,2070,25,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,29/11/2020,Italy,1993,19,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,30/11/2020,Italy,1589,39,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,01/12/2020,Italy,1669,64,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,02/12/2020,Italy,1791,45,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,03/12/2020,Italy,1769,38,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,04/12/2020,Italy,1831,62,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,05/12/2020,Italy,1783,32,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,06/12/2020,Italy,1632,14,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,07/12/2020,Italy,1372,46,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,08/12/2020,Italy,1501,33,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,09/12/2020,Italy,1297,33,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,10/12/2020,Italy,1488,68,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,11/12/2020,Italy,1230,68,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,12/12/2020,Italy,1194,41,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,13/12/2020,Italy,1339,27,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,14/12/2020,Italy,1315,38,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,15/12/2020,Italy,1159,83,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,16/12/2020,Italy,1220,40,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,17/12/2020,Italy,1597,57,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,18/12/2020,Italy,1428,74,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,19/12/2020,Italy,1410,41,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,20/12/2020,Italy,1213,21,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,21/12/2020,Italy,1205,42,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,22/12/2020,Italy,1288,56,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Lazio,23/12/2020,Italy,946,44,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,1,1,1
Lazio,24/12/2020,Italy,1519,24,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Lazio,25/12/2020,Italy,1691,31,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Lazio,26/12/2020,Italy,1123,24,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Lazio,27/12/2020,Italy,977,16,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Lazio,28/12/2020,Italy,966,47,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,1,1,1
Lazio,29/12/2020,Italy,1218,54,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,1,1,1
Lazio,30/12/2020,Italy,1333,66,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,1,1,1
Lazio,31/12/2020,Italy,1767,73,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Lazio,01/01/2021,Italy,1913,23,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Lazio,02/01/2021,Italy,1275,24,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Lazio,03/01/2021,Italy,1681,24,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Lazio,04/01/2021,Italy,1334,23,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,1,1,1
Lazio,05/01/2021,Italy,1719,72,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Lazio,06/01/2021,Italy,2007,37,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Lazio,07/01/2021,Italy,1779,43,1,1,4,4,1,1,2,2,4,1,0,1,0,0,1,0,1,1
Lazio,08/01/2021,Italy,1613,45,1,1,4,4,1,1,2,2,4,1,0,1,0,0,1,0,1,1
Lazio,09/01/2021,Italy,1543,54,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,10/01/2021,Italy,1746,17,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,11/01/2021,Italy,1254,45,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,12/01/2021,Italy,1381,42,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,13/01/2021,Italy,1612,41,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,14/01/2021,Italy,1816,47,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,15/01/2021,Italy,1394,36,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,16/01/2021,Italy,1282,36,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,17/01/2021,Italy,1243,21,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,18/01/2021,Italy,872,16,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,19/01/2021,Italy,1100,59,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,20/01/2021,Italy,1281,61,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,21/01/2021,Italy,1303,36,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Lazio,22/01/2021,Italy,1141,53,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Liguria ,01/08/2020,Italy,16,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,02/08/2020,Italy,6,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,03/08/2020,Italy,2,1,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,04/08/2020,Italy,5,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,05/08/2020,Italy,7,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,06/08/2020,Italy,13,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,07/08/2020,Italy,9,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,08/08/2020,Italy,4,1,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,09/08/2020,Italy,7,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,10/08/2020,Italy,10,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,11/08/2020,Italy,11,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,12/08/2020,Italy,26,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,13/08/2020,Italy,63,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,14/08/2020,Italy,20,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,15/08/2020,Italy,33,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,16/08/2020,Italy,12,0,1000,200,0,0,1000,200,0,0,3,0,0,0,0,0,0,1,1,1
Liguria ,17/08/2020,Italy,16,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,18/08/2020,Italy,27,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,19/08/2020,Italy,30,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,20/08/2020,Italy,31,2,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,21/08/2020,Italy,21,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,22/08/2020,Italy,34,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,23/08/2020,Italy,28,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,24/08/2020,Italy,26,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,25/08/2020,Italy,12,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,26/08/2020,Italy,41,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,27/08/2020,Italy,37,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,28/08/2020,Italy,46,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,29/08/2020,Italy,47,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,30/08/2020,Italy,53,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,31/08/2020,Italy,44,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,01/09/2020,Italy,19,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,02/09/2020,Italy,47,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,03/09/2020,Italy,22,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,04/09/2020,Italy,47,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,05/09/2020,Italy,95,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,06/09/2020,Italy,111,2,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,07/09/2020,Italy,59,2,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,08/09/2020,Italy,64,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,09/09/2020,Italy,51,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,10/09/2020,Italy,114,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,11/09/2020,Italy,82,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,12/09/2020,Italy,112,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,13/09/2020,Italy,78,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,1,1,1
Liguria ,14/09/2020,Italy,65,3,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,1
Liguria ,15/09/2020,Italy,141,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,1
Liguria ,16/09/2020,Italy,73,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,1
Liguria ,17/09/2020,Italy,40,3,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,1
Liguria ,18/09/2020,Italy,158,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,1
Liguria ,19/09/2020,Italy,78,2,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,1
Liguria ,20/09/2020,Italy,85,3,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,1
Liguria ,21/09/2020,Italy,64,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,22/09/2020,Italy,105,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,23/09/2020,Italy,108,2,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,24/09/2020,Italy,102,2,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,25/09/2020,Italy,73,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,26/09/2020,Italy,97,2,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,27/09/2020,Italy,45,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,28/09/2020,Italy,109,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,29/09/2020,Italy,89,3,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,30/09/2020,Italy,51,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,01/10/2020,Italy,111,4,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,02/10/2020,Italy,140,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,03/10/2020,Italy,162,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,04/10/2020,Italy,121,1,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,05/10/2020,Italy,107,0,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,06/10/2020,Italy,170,2,1000,200,0,0,1000,200,0,0,3,1,0,0,0,0,0,0,0,0
Liguria ,07/10/2020,Italy,176,2,1000,200,0,0,1000,200,0,0,4,1,0,0,0,0,0,0,0,0
Liguria ,08/10/2020,Italy,152,0,1000,200,0,0,1000,200,0,0,4,1,0,0,0,0,0,0,0,0
Liguria ,09/10/2020,Italy,196,1,1000,200,0,0,1000,200,0,0,4,1,0,0,0,0,0,0,0,0
Liguria ,10/10/2020,Italy,213,2,1000,200,0,0,1000,200,0,0,4,1,0,0,0,0,0,0,0,0
Liguria ,11/10/2020,Italy,386,2,1000,200,0,0,1000,200,0,0,4,1,0,0,0,0,0,0,0,0
Liguria ,12/10/2020,Italy,186,2,1000,200,0,0,1000,200,0,0,4,1,0,0,0,0,0,0,0,0
Liguria ,13/10/2020,Italy,447,1,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,14/10/2020,Italy,362,1,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,15/10/2020,Italy,432,3,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,16/10/2020,Italy,585,6,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,17/10/2020,Italy,464,1,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,18/10/2020,Italy,370,3,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,19/10/2020,Italy,323,5,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,20/10/2020,Italy,907,6,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,21/10/2020,Italy,546,9,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,22/10/2020,Italy,690,17,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,23/10/2020,Italy,778,7,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,24/10/2020,Italy,1035,6,1000,200,6,6,1000,200,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,25/10/2020,Italy,657,5,1,1,6,6,1,1,6,6,4,1,0,0,0,0,0,0,0,0
Liguria ,26/10/2020,Italy,419,13,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,27/10/2020,Italy,1127,14,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,28/10/2020,Italy,926,15,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,29/10/2020,Italy,1018,9,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,30/10/2020,Italy,999,7,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,31/10/2020,Italy,1068,25,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,01/11/2020,Italy,736,7,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,02/11/2020,Italy,599,9,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,03/11/2020,Italy,1052,20,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,04/11/2020,Italy,1122,24,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,05/11/2020,Italy,1208,29,1,1,1,1,1,1,1,1,4,1,0,1,0,0,0,0,1,0
Liguria ,06/11/2020,Italy,1127,16,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,07/11/2020,Italy,1092,35,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,08/11/2020,Italy,886,2,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,09/11/2020,Italy,538,21,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,10/11/2020,Italy,1172,39,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,11/11/2020,Italy,1102,33,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,12/11/2020,Italy,1013,31,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,13/11/2020,Italy,1209,18,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,14/11/2020,Italy,1091,30,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,15/11/2020,Italy,822,21,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,16/11/2020,Italy,365,15,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,17/11/2020,Italy,685,20,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,18/11/2020,Italy,775,19,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,19/11/2020,Italy,792,15,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,20/11/2020,Italy,761,29,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,21/11/2020,Italy,761,20,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,22/11/2020,Italy,611,14,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,23/11/2020,Italy,285,20,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,24/11/2020,Italy,509,25,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,25/11/2020,Italy,460,22,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,26/11/2020,Italy,570,14,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,27/11/2020,Italy,606,14,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,28/11/2020,Italy,454,25,1,1,1,1,1,1,1,1,4,1,1,1,0,0,1,0,1,0
Liguria ,29/11/2020,Italy,437,19,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,30/11/2020,Italy,236,7,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,01/12/2020,Italy,339,17,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,02/12/2020,Italy,349,19,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,03/12/2020,Italy,422,26,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,04/12/2020,Italy,367,25,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,05/12/2020,Italy,314,27,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,06/12/2020,Italy,304,20,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,07/12/2020,Italy,128,23,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,08/12/2020,Italy,266,19,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,09/12/2020,Italy,191,28,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,10/12/2020,Italy,320,11,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,11/12/2020,Italy,340,25,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,12/12/2020,Italy,263,22,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,13/12/2020,Italy,331,8,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,14/12/2020,Italy,223,17,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,15/12/2020,Italy,202,20,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,16/12/2020,Italy,275,11,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,17/12/2020,Italy,416,19,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,18/12/2020,Italy,287,30,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,19/12/2020,Italy,271,12,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,20/12/2020,Italy,285,2,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,21/12/2020,Italy,177,14,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,22/12/2020,Italy,216,16,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,23/12/2020,Italy,228,21,1,1,1,1,1,1,1,1,4,1,0,1,0,0,1,0,1,0
Liguria ,24/12/2020,Italy,328,12,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Liguria ,25/12/2020,Italy,445,11,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Liguria ,26/12/2020,Italy,34,2,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Liguria ,27/12/2020,Italy,99,2,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Liguria ,28/12/2020,Italy,173,6,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,1,1,1
Liguria ,29/12/2020,Italy,305,15,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,1,1,1
Liguria ,30/12/2020,Italy,415,13,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,1,1,1
Liguria ,31/12/2020,Italy,472,11,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Liguria ,01/01/2021,Italy,412,7,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Liguria ,02/01/2021,Italy,203,9,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Liguria ,03/01/2021,Italy,221,5,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Liguria ,04/01/2021,Italy,204,5,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,1,1,1
Liguria ,05/01/2021,Italy,404,12,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Liguria ,06/01/2021,Italy,365,18,1,1,4,4,1,1,2,2,4,1,1,1,1,1,1,1,1,1
Liguria ,07/01/2021,Italy,196,16,1,1,4,4,1,1,2,2,4,1,0,1,0,0,1,0,1,1
Liguria ,08/01/2021,Italy,400,17,1,1,4,4,1,1,2,2,4,1,0,1,0,0,1,0,1,1
Liguria ,09/01/2021,Italy,526,19,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Liguria ,10/01/2021,Italy,374,11,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Liguria ,11/01/2021,Italy,226,8,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Liguria ,12/01/2021,Italy,276,28,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Liguria ,13/01/2021,Italy,395,18,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
Liguria ,14/01/2021,Italy,289,10,1,1,4,4,1,1,2,2,4,1,1,1,0,0,1,0,1,1
