,Country,Area,Date,New Cases,New Deaths,Public Outdoor Gathering Person Limit,Public Indoor Gathering Person Limit,Private Outdoor Gathering Person Limit,Private Indoor Gathering Person Limit,Public Outdoor Household Limit,Public Indoor Household Limit,Private Outdoor Household Limit,Private Indoor Household Limit,Mandatory Mask Wearing,Some Face-to-Face Businesses Closed,Gastronomy Closed,Leisure Venues Closed,Retail Closed,All Face-to-Face Businesses Closed,Stay at Home Order,Curfew,Childcare Closed,Primary Schools Closed,Secondary Schools Closed,Universities Away
5665,Germany,Rhein-Kreis Neuss,2021-01-05,133.0,3.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
5666,Germany,Rhein-Kreis Neuss,2021-01-06,139.0,3.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
5667,Germany,Rhein-Kreis Neuss,2021-01-07,139.0,3.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
5668,Germany,Rhein-Kreis Neuss,2021-01-08,109.0,2.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
5669,Germany,Rhein-Kreis Neuss,2021-01-09,71.0,1.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
5670,Germany,LK Ennepe-Ruhr-Kreis,2020-08-01,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5671,Germany,LK Ennepe-Ruhr-Kreis,2020-08-02,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5672,Germany,LK Ennepe-Ruhr-Kreis,2020-08-03,6.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5673,Germany,LK Ennepe-Ruhr-Kreis,2020-08-04,6.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5674,Germany,LK Ennepe-Ruhr-Kreis,2020-08-05,12.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5675,Germany,LK Ennepe-Ruhr-Kreis,2020-08-06,6.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5676,Germany,LK Ennepe-Ruhr-Kreis,2020-08-07,4.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5677,Germany,LK Ennepe-Ruhr-Kreis,2020-08-08,4.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5678,Germany,LK Ennepe-Ruhr-Kreis,2020-08-09,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5679,Germany,LK Ennepe-Ruhr-Kreis,2020-08-10,3.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5680,Germany,LK Ennepe-Ruhr-Kreis,2020-08-11,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5681,Germany,LK Ennepe-Ruhr-Kreis,2020-08-12,8.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5682,Germany,LK Ennepe-Ruhr-Kreis,2020-08-13,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5683,Germany,LK Ennepe-Ruhr-Kreis,2020-08-14,9.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5684,Germany,LK Ennepe-Ruhr-Kreis,2020-08-15,6.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5685,Germany,LK Ennepe-Ruhr-Kreis,2020-08-16,4.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5686,Germany,LK Ennepe-Ruhr-Kreis,2020-08-17,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5687,Germany,LK Ennepe-Ruhr-Kreis,2020-08-18,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5688,Germany,LK Ennepe-Ruhr-Kreis,2020-08-19,8.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5689,Germany,LK Ennepe-Ruhr-Kreis,2020-08-20,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5690,Germany,LK Ennepe-Ruhr-Kreis,2020-08-21,7.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5691,Germany,LK Ennepe-Ruhr-Kreis,2020-08-22,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5692,Germany,LK Ennepe-Ruhr-Kreis,2020-08-23,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5693,Germany,LK Ennepe-Ruhr-Kreis,2020-08-24,6.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5694,Germany,LK Ennepe-Ruhr-Kreis,2020-08-25,8.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5695,Germany,LK Ennepe-Ruhr-Kreis,2020-08-26,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5696,Germany,LK Ennepe-Ruhr-Kreis,2020-08-27,9.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5697,Germany,LK Ennepe-Ruhr-Kreis,2020-08-28,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5698,Germany,LK Ennepe-Ruhr-Kreis,2020-08-29,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5699,Germany,LK Ennepe-Ruhr-Kreis,2020-08-30,3.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5700,Germany,LK Ennepe-Ruhr-Kreis,2020-08-31,6.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5701,Germany,LK Ennepe-Ruhr-Kreis,2020-09-01,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5702,Germany,LK Ennepe-Ruhr-Kreis,2020-09-02,3.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5703,Germany,LK Ennepe-Ruhr-Kreis,2020-09-03,8.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5704,Germany,LK Ennepe-Ruhr-Kreis,2020-09-04,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5705,Germany,LK Ennepe-Ruhr-Kreis,2020-09-05,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5706,Germany,LK Ennepe-Ruhr-Kreis,2020-09-06,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5707,Germany,LK Ennepe-Ruhr-Kreis,2020-09-07,3.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5708,Germany,LK Ennepe-Ruhr-Kreis,2020-09-08,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5709,Germany,LK Ennepe-Ruhr-Kreis,2020-09-09,4.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5710,Germany,LK Ennepe-Ruhr-Kreis,2020-09-10,7.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5711,Germany,LK Ennepe-Ruhr-Kreis,2020-09-11,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5712,Germany,LK Ennepe-Ruhr-Kreis,2020-09-12,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5713,Germany,LK Ennepe-Ruhr-Kreis,2020-09-13,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5714,Germany,LK Ennepe-Ruhr-Kreis,2020-09-14,6.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5715,Germany,LK Ennepe-Ruhr-Kreis,2020-09-15,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5716,Germany,LK Ennepe-Ruhr-Kreis,2020-09-16,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5717,Germany,LK Ennepe-Ruhr-Kreis,2020-09-17,13.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5718,Germany,LK Ennepe-Ruhr-Kreis,2020-09-18,3.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5719,Germany,LK Ennepe-Ruhr-Kreis,2020-09-19,9.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5720,Germany,LK Ennepe-Ruhr-Kreis,2020-09-20,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5721,Germany,LK Ennepe-Ruhr-Kreis,2020-09-21,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5722,Germany,LK Ennepe-Ruhr-Kreis,2020-09-22,7.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5723,Germany,LK Ennepe-Ruhr-Kreis,2020-09-23,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5724,Germany,LK Ennepe-Ruhr-Kreis,2020-09-24,7.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5725,Germany,LK Ennepe-Ruhr-Kreis,2020-09-25,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5726,Germany,LK Ennepe-Ruhr-Kreis,2020-09-26,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5727,Germany,LK Ennepe-Ruhr-Kreis,2020-09-27,1.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5728,Germany,LK Ennepe-Ruhr-Kreis,2020-09-28,7.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5729,Germany,LK Ennepe-Ruhr-Kreis,2020-09-29,4.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5730,Germany,LK Ennepe-Ruhr-Kreis,2020-09-30,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5731,Germany,LK Ennepe-Ruhr-Kreis,2020-10-01,21.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5732,Germany,LK Ennepe-Ruhr-Kreis,2020-10-02,9.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5733,Germany,LK Ennepe-Ruhr-Kreis,2020-10-03,8.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5734,Germany,LK Ennepe-Ruhr-Kreis,2020-10-04,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5735,Germany,LK Ennepe-Ruhr-Kreis,2020-10-05,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5736,Germany,LK Ennepe-Ruhr-Kreis,2020-10-06,5.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5737,Germany,LK Ennepe-Ruhr-Kreis,2020-10-07,11.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5738,Germany,LK Ennepe-Ruhr-Kreis,2020-10-08,21.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5739,Germany,LK Ennepe-Ruhr-Kreis,2020-10-09,13.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5740,Germany,LK Ennepe-Ruhr-Kreis,2020-10-10,13.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5741,Germany,LK Ennepe-Ruhr-Kreis,2020-10-11,4.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
5742,Germany,LK Ennepe-Ruhr-Kreis,2020-10-12,11.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5743,Germany,LK Ennepe-Ruhr-Kreis,2020-10-13,30.0,6.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5744,Germany,LK Ennepe-Ruhr-Kreis,2020-10-14,34.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5745,Germany,LK Ennepe-Ruhr-Kreis,2020-10-15,21.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5746,Germany,LK Ennepe-Ruhr-Kreis,2020-10-16,33.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5747,Germany,LK Ennepe-Ruhr-Kreis,2020-10-17,29.0,5.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5748,Germany,LK Ennepe-Ruhr-Kreis,2020-10-18,28.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5749,Germany,LK Ennepe-Ruhr-Kreis,2020-10-19,32.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5750,Germany,LK Ennepe-Ruhr-Kreis,2020-10-20,38.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5751,Germany,LK Ennepe-Ruhr-Kreis,2020-10-21,57.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5752,Germany,LK Ennepe-Ruhr-Kreis,2020-10-22,65.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5753,Germany,LK Ennepe-Ruhr-Kreis,2020-10-23,62.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5754,Germany,LK Ennepe-Ruhr-Kreis,2020-10-24,30.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5755,Germany,LK Ennepe-Ruhr-Kreis,2020-10-25,78.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5756,Germany,LK Ennepe-Ruhr-Kreis,2020-10-26,52.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5757,Germany,LK Ennepe-Ruhr-Kreis,2020-10-27,81.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5758,Germany,LK Ennepe-Ruhr-Kreis,2020-10-28,48.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5759,Germany,LK Ennepe-Ruhr-Kreis,2020-10-29,112.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760,Germany,LK Ennepe-Ruhr-Kreis,2020-10-30,64.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5761,Germany,LK Ennepe-Ruhr-Kreis,2020-10-31,71.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5762,Germany,LK Ennepe-Ruhr-Kreis,2020-11-01,71.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5763,Germany,LK Ennepe-Ruhr-Kreis,2020-11-02,27.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5764,Germany,LK Ennepe-Ruhr-Kreis,2020-11-03,53.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5765,Germany,LK Ennepe-Ruhr-Kreis,2020-11-04,94.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5766,Germany,LK Ennepe-Ruhr-Kreis,2020-11-05,130.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5767,Germany,LK Ennepe-Ruhr-Kreis,2020-11-06,94.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,Germany,LK Ennepe-Ruhr-Kreis,2020-11-07,67.0,3.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,Germany,LK Ennepe-Ruhr-Kreis,2020-11-08,45.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5770,Germany,LK Ennepe-Ruhr-Kreis,2020-11-09,79.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,Germany,LK Ennepe-Ruhr-Kreis,2020-11-10,60.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5772,Germany,LK Ennepe-Ruhr-Kreis,2020-11-11,84.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5773,Germany,LK Ennepe-Ruhr-Kreis,2020-11-12,91.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5774,Germany,LK Ennepe-Ruhr-Kreis,2020-11-13,67.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5775,Germany,LK Ennepe-Ruhr-Kreis,2020-11-14,56.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5776,Germany,LK Ennepe-Ruhr-Kreis,2020-11-15,13.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777,Germany,LK Ennepe-Ruhr-Kreis,2020-11-16,58.0,1.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
